44.22412951568424,-72.39463797440057
39.71296604819246,-68.27487040183162
35.20180258070069,-64.15510282926266
30.690639113208913,-60.03533525669371
26.179475645717137,-55.91556768412476
21.66831217822536,-51.795800111555806
17.157148710733587,-47.67603253898686
12.64598524324181,-43.556264966417906
8.134821775750034,-39.43649739384895
3.623658308258257,-35.31672982128
-0.8875051592335197,-31.196962248711046
-5.398668626725296,-27.0771946761421
-9.909832094217066,-22.957427103573146
-14.420995561708843,-18.837659531004192
-18.93215902920062,-14.717891958435246
-23.443322496692403,-10.598124385866292
-27.954485964184173,-6.478356813297339
-32.46564943167594,-2.358589240728392
-36.976812899167726,1.7611783318405685
-41.487976366659495,5.880945904409515
-45.99913983415128,10.000713476978476
-41.58612004111791,8.924817935447109
-37.173100248084545,7.8489223939157435
-32.76008045505118,6.773026852384378
-28.34706066201781,5.6971313108530115
-23.934040868984443,4.621235769321645
-19.521021075951076,3.5453402277902795
-15.108001282917709,2.469444686258914
-10.694981489884341,1.3935491447275474
-6.281961696850971,0.31765360319618097
-1.868941903817607,-0.7582419383351855
2.5440778892157567,-1.8341374798665502
6.9570976822491275,-2.9100330213979166
11.370117475282498,-3.985928562929283
15.783137268315862,-5.061824104460648
20.196157061349226,-6.137719645992014
24.609176854382596,-7.213615187523381
29.022196647415967,-8.289510729054747
33.43521644044934,-9.365406270586114
37.848236233482695,-10.44130181211748
42.261256026516065,-11.517197353648847
